"pagegroupname","devicetypename","goalcomplete","bucket","session_loadtime","sticky_beacons","session_persistence","session_persistence_25","session_persistence_50","session_persistence_75","avg_page_index","avg_page_position","page_beacons","page_timer","session_length","sessions","beacons","non_bounce_sessions","bounces","page_visit_time","session_duration","bounce_rate","session_duration_minutes","bucket_label","retention_rate","beacon_pc","website"
"article","Tablet",0,11700,35830.052706212,127,4.842,2,3,6,3.686,0.7688636,268,11650.5,5.981,268,1226,61,92,153,1415,44.44,23.58,"11.6 - 11.7 s",0.47388059701492535,0.7148682950170662,4
"article","Tablet",0,11800,35123.553445879,106,6.264,2,4,9,3.73,0.756135059,234,11751.0,6.568,234,1147,57,83,139,1181,46.89,19.68,"11.7 - 11.8 s",0.452991452991453,0.7148682950170662,4
"article","Tablet",0,11900,34453.819611346,119,5.957,1,4,8,3.553,0.742723,244,11851.0,6.459,244,1190,57,83,148,1254,44.39,20.9,"11.8 - 11.9 s",0.48770491803278687,0.7148682950170662,4
"article","Tablet",0,12000,34674.066385808,111,5.081,2,4,7,3.534,0.761174663,247,11947.0,5.817,247,1131,54,85,142,1050,44.04,17.5,"11.9 - 12.0 s",0.4493927125506073,0.7148682950170662,4
"article","Tablet",0,12100,34879.60256361,97,5.474,2,4,7,3.924,0.768115606,211,12050.0,6.44,211,1068,53,76,152,1495,48.1,24.92,"12.0 - 12.1 s",0.4597156398104265,0.7148682950170662,4
"article","Tablet",0,12200,34426.285463063,91,5.153,1,4,7,3.73,0.786067753,219,12148.0,5.872,219,1007,45,75,155,1234,43.1,20.57,"12.1 - 12.2 s",0.4155251141552511,0.7148682950170662,4
"article","Tablet",0,12300,34162.656364535,108,4.722,1,3,6,3.897,0.754645325,224,12250.0,6.174,224,1055,55,70,170,1428,41.42,23.8,"12.2 - 12.3 s",0.48214285714285715,0.7148682950170662,4
"article","Tablet",0,12400,35061.343434938,100,6.13,2,4,9,3.807,0.740536108,203,12352.0,6.827,203,1024,62,75,165,1513,53.19,25.22,"12.3 - 12.4 s",0.49261083743842365,0.7148682950170662,4
"article","Tablet",0,12500,40655.925674128,80,6.312,2,4,9,3.6,0.785261438,203,12448.0,6.088,203,940,47,77,156,1505,49.36,25.08,"12.4 - 12.5 s",0.39408866995073893,0.7148682950170662,4
"article","Tablet",0,12600,35294.382616922,74,4.959,1,3,8,3.373,0.793480554,182,12552.5,5.39,182,771,33,76,131,1022,51.01,17.03,"12.5 - 12.6 s",0.4065934065934066,0.7148682950170662,4
"article","Tablet",0,12700,35393.549365231,74,5.662,1,3,8,3.431,0.7875335,176,12650.0,5.812,176,844,36,68,128,1117,48.57,18.62,"12.6 - 12.7 s",0.42045454545454547,0.7148682950170662,4
"article","Tablet",0,12800,36972.824421594,81,4.814,2,3,7,3.609,0.767801461,182,12751.0,5.752,182,796,43,59,141,1140,42.45,19.0,"12.7 - 12.8 s",0.44505494505494503,0.7148682950170662,4
"article","Tablet",0,12900,34205.075036754,90,5.511,2,3,7,3.178,0.747901929,185,12852.0,5.859,185,855,40,75,127,1020,51.72,17.0,"12.8 - 12.9 s",0.4864864864864865,0.7148682950170662,4
"article","Tablet",0,13000,37933.288787316,87,4.655,2,3,6,3.585,0.75806564,181,12952.0,5.823,181,774,52,58,161,1209,44.96,20.15,"12.9 - 13.0 s",0.48066298342541436,0.7148682950170662,4
"article","Tablet",0,13100,40193.488116909,81,4.839,1,3,6,3.958,0.778145886,168,13050.5,6.291,168,800,38,61,157,1321,46.92,22.02,"13.0 - 13.1 s",0.48214285714285715,0.7148682950170662,4
"article","Tablet",0,13200,39525.347329669,73,5.178,2,3,7,3.161,0.763569413,167,13151.0,5.425,167,707,45,57,153,1030,46.72,17.17,"13.1 - 13.2 s",0.437125748502994,0.7148682950170662,4
"article","Tablet",0,13300,38733.533734197,79,5.708,1,3,8,4.368,0.766937822,163,13257.0,7.134,163,848,46,55,147,1449,47.01,24.15,"13.2 - 13.3 s",0.48466257668711654,0.7148682950170662,4
"article","Tablet",0,13400,36579.523607765,63,5.444,1,2,8,3.112,0.77651126,142,13346.5,5.528,142,613,28,59,152,1226,51.75,20.43,"13.3 - 13.4 s",0.44366197183098594,0.7148682950170662,4
"article","Tablet",0,13500,36841.699525874,59,4.813,2,3,7,3.474,0.781538766,137,13451.0,5.547,137,617,33,48,141,994,46.15,16.57,"13.4 - 13.5 s",0.4306569343065693,0.7148682950170662,4
"article","Tablet",0,13600,37030.021085977,73,4.698,1,3,6,2.951,0.724390034,144,13548.0,5.333,144,630,31,51,138,1038,45.13,17.3,"13.5 - 13.6 s",0.5069444444444444,0.7148682950170662,4
"article","Tablet",0,13700,38646.772034504,72,6.0,1,3,9,3.363,0.744505076,157,13656.0,6.114,157,721,40,55,185,1616,47.01,26.93,"13.6 - 13.7 s",0.4585987261146497,0.7148682950170662,4
"article","Tablet",0,13800,39953.180684883,69,6.507,2,4,10,3.439,0.730179723,141,13751.0,6.624,141,688,38,49,148,1230,47.57,20.5,"13.7 - 13.8 s",0.48936170212765956,0.7148682950170662,4
"article","Tablet",0,13900,37036.659778613,64,5.812,2,4,8,4.014,0.740019298,134,13854.0,6.791,134,668,39,43,165,1498,45.26,24.97,"13.8 - 13.9 s",0.47761194029850745,0.7148682950170662,4
"article","Tablet",0,14000,37953.191696048,71,5.239,1,3,8,4.022,0.741985164,134,13943.0,6.798,134,668,38,43,169,1617,44.79,26.95,"13.9 - 14.0 s",0.5298507462686567,0.7148682950170662,4
"article","Tablet",0,14100,36502.683370473,61,6.377,3,5,8,3.751,0.772587656,137,14048.0,6.591,137,693,29,57,134,1250,52.78,20.83,"14.0 - 14.1 s",0.44525547445255476,0.7148682950170662,4
"article","Tablet",0,14200,39309.364912673,55,5.272,1,4,7,3.568,0.739030834,109,14146.0,6.229,109,514,32,32,152,1334,41.56,22.23,"14.1 - 14.2 s",0.5045871559633027,0.7148682950170662,4
"article","Tablet",0,14300,42899.782021222,62,5.758,1,3,9,3.487,0.733584074,121,14252.0,6.438,121,556,37,37,185,1642,44.05,27.37,"14.2 - 14.3 s",0.512396694214876,0.7148682950170662,4
"article","Tablet",0,14400,41043.0531491,70,5.842,2,4,8,3.382,0.746347382,149,14345.0,6.127,149,726,29,51,169,1306,42.5,21.77,"14.3 - 14.4 s",0.4697986577181208,0.7148682950170662,4
"article","Tablet",0,14500,36983.763640881,52,4.653,1,3,8,3.166,0.745934055,108,14444.5,5.407,108,451,27,38,133,990,46.91,16.5,"14.4 - 14.5 s",0.48148148148148145,0.7148682950170662,4
"article","Tablet",0,14600,35973.521183243,58,6.637,2,4,8,3.903,0.719539807,114,14549.5,7.28,114,635,26,34,140,1416,38.64,23.6,"14.5 - 14.6 s",0.5087719298245614,0.7148682950170662,4
"article","Tablet",0,14700,42349.097789579,52,5.769,1,3,8,3.008,0.768580504,119,14646.0,5.529,119,505,27,46,143,935,50.0,15.58,"14.6 - 14.7 s",0.4369747899159664,0.7148682950170662,4
"article","Tablet",0,14800,42520.927520146,42,4.357,1,3,6,2.76,0.777339885,96,14750.0,4.666,96,355,20,41,136,867,53.95,14.45,"14.7 - 14.8 s",0.4375,0.7148682950170662,4
"article","Tablet",0,14900,37285.17104525,49,4.387,1,3,6,3.357,0.768705785,98,14856.0,5.551,98,415,23,38,159,1312,50.67,21.87,"14.8 - 14.9 s",0.5,0.7148682950170662,4
"article","Tablet",0,15000,38556.897856612,50,5.38,1,3,7,3.612,0.721745258,93,14942.0,6.505,93,462,25,26,183,1534,38.24,25.57,"14.9 - 15.0 s",0.5376344086021505,0.7148682950170662,4
"article","Tablet",0,15100,46128.599645504,39,5.435,2,3,8,2.99,0.797783603,101,15057.0,5.089,101,392,27,44,173,1465,59.46,24.42,"15.0 - 15.1 s",0.38613861386138615,0.7148682950170662,4
"article","Tablet",0,15200,41768.698579784,44,5.954,1,3,8,3.16,0.76559497,100,15156.0,5.78,100,442,24,43,161,1236,56.58,20.6,"15.1 - 15.2 s",0.44,0.7148682950170662,4
"article","Tablet",0,15300,40061.46530578,53,5.0,1,3,5,3.401,0.764153348,112,15257.0,5.767,112,504,29,39,142,1216,46.99,20.27,"15.2 - 15.3 s",0.4732142857142857,0.7148682950170662,4
"article","Tablet",0,15400,38067.72243587,37,4.783,1,3,6,3.504,0.842016097,103,15346.0,5.223,103,394,24,40,162,1331,50.63,22.18,"15.3 - 15.4 s",0.3592233009708738,0.7148682950170662,4
"article","Tablet",0,15500,48996.08936187,37,3.648,2,3,4,3.041,0.797834536,97,15452.0,4.432,97,313,19,40,168,983,51.28,16.38,"15.4 - 15.5 s",0.38144329896907214,0.7148682950170662,4
"article","Tablet",0,15600,45936.531169388,38,6.447,2,4,6,2.943,0.770023738,88,15551.0,5.727,88,366,21,37,153,1185,55.22,19.75,"15.5 - 15.6 s",0.4318181818181818,0.7148682950170662,4
"article","Tablet",0,15700,44309.197546113,36,6.25,1,3,8,3.707,0.814997656,99,15656.0,5.979,99,474,21,40,155,1380,51.28,23.0,"15.6 - 15.7 s",0.36363636363636365,0.7148682950170662,4
"article","Tablet",0,15800,40711.110968116,48,5.354,2,3,8,3.894,0.771919125,104,15754.0,6.365,104,502,25,37,188,1653,46.84,27.55,"15.7 - 15.8 s",0.46153846153846156,0.7148682950170662,4
"article","Tablet",0,15900,47936.585855158,38,4.894,1,3,8,3.208,0.792181384,91,15861.0,5.252,91,353,21,37,147,1289,52.86,21.48,"15.8 - 15.9 s",0.4175824175824176,0.7148682950170662,4
"article","Tablet",0,16000,39624.968019961,42,5.523,2,4,7,3.932,0.769159292,89,15955.0,6.539,89,413,38,25,134,1151,49.02,19.18,"15.9 - 16.0 s",0.47191011235955055,0.7148682950170662,4
"article","Tablet",0,16100,44566.230256213,42,5.785,2,4,7,3.17,0.722559487,82,16054.0,6.134,82,413,20,28,164,1230,45.16,20.5,"16.0 - 16.1 s",0.5121951219512195,0.7148682950170662,4
"article","Tablet",0,16200,50415.234135386,37,5.216,2,3,6,2.903,0.784870709,93,16149.0,4.978,93,384,16,38,170,1127,49.35,18.78,"16.1 - 16.2 s",0.3978494623655914,0.7148682950170662,4
"article","Tablet",0,16300,43239.164577669,36,3.833,1,2,6,3.586,0.827754011,87,16250.0,5.172,87,345,18,38,130,1059,55.07,17.65,"16.2 - 16.3 s",0.41379310344827586,0.7148682950170662,4
"article","Tablet",0,16400,45842.982000049,32,3.843,1,2,5,2.904,0.818777059,84,16353.5,4.369,84,296,14,34,152,1290,48.57,21.5,"16.3 - 16.4 s",0.38095238095238093,0.7148682950170662,4
"article","Tablet",0,16500,48475.057072171,33,5.181,1,4,7,3.028,0.736640985,69,16450.0,5.507,69,310,16,17,177,1408,32.08,23.47,"16.4 - 16.5 s",0.4782608695652174,0.7148682950170662,4
"article","Tablet",0,16600,41202.400726856,27,5.962,3,5,9,3.014,0.774764585,70,16552.5,5.314,70,301,18,29,123,993,55.77,16.55,"16.5 - 16.6 s",0.38571428571428573,0.7148682950170662,4
"article","Tablet",0,16700,46671.330056338,41,4.853,2,3,6,3.561,0.720515835,73,16637.0,6.287,73,335,20,24,155,1204,45.28,20.07,"16.6 - 16.7 s",0.5616438356164384,0.7148682950170662,4
"article","Tablet",0,16800,37854.793129284,29,4.724,2,3,7,2.829,0.806785097,82,16751.0,4.5,82,311,9,38,197,1134,52.05,18.9,"16.7 - 16.8 s",0.35365853658536583,0.7148682950170662,4
"article","Tablet",0,16900,41907.526926013,38,5.526,2,4,7,3.457,0.752149072,83,16858.0,5.987,83,376,21,31,158,1236,50.0,20.6,"16.8 - 16.9 s",0.4578313253012048,0.7148682950170662,4
"article","Tablet",0,17000,49095.939770132,29,5.517,2,5,7,3.278,0.801672582,79,16963.0,5.303,79,315,14,35,140,970,53.85,16.17,"16.9 - 17.0 s",0.3670886075949367,0.7148682950170662,4
"article","Tablet",0,17100,43601.1314957,45,5.333,1,4,8,3.425,0.721108482,87,17061.0,6.183,87,419,23,25,134,1052,39.06,17.53,"17.0 - 17.1 s",0.5172413793103449,0.7148682950170662,4
"article","Tablet",0,17200,42667.432703835,40,5.275,1,2,6,3.84,0.718522391,69,17154.0,6.898,69,393,15,22,188,1411,40.74,23.52,"17.1 - 17.2 s",0.5797101449275363,0.7148682950170662,4
"article","Tablet",0,17300,49115.212899313,24,4.75,2,3,7,2.262,0.772776229,61,17251.0,4.131,61,207,11,25,136,803,50.0,13.38,"17.2 - 17.3 s",0.39344262295081966,0.7148682950170662,4
"article","Tablet",0,17400,39791.948047856,28,5.25,2,4,8,4.061,0.774740123,65,17345.0,6.323,65,305,17,24,147,1516,50.0,25.27,"17.3 - 17.4 s",0.4307692307692308,0.7148682950170662,4
"article","Tablet",0,17500,49283.134973545,33,4.363,2,3,6,3.133,0.696549766,60,17443.5,5.533,60,245,17,20,166,1141,46.51,19.02,"17.4 - 17.5 s",0.55,0.7148682950170662,4
"article","Tablet",0,17600,43751.211123983,25,3.8,1,3,6,3.067,0.761291338,59,17550.0,4.677,59,240,7,18,138,739,34.62,12.32,"17.5 - 17.6 s",0.423728813559322,0.7148682950170662,4
"article","Tablet",0,17700,43636.549534738,29,4.827,2,3,6,3.328,0.803422934,76,17645.5,5.171,76,283,18,36,140,907,62.07,15.12,"17.6 - 17.7 s",0.3815789473684211,0.7148682950170662,4
"article","Tablet",0,17800,45289.426584962,28,6.321,1,3,8,3.428,0.765094984,63,17764.0,6.238,63,309,16,20,155,1084,42.55,18.07,"17.7 - 17.8 s",0.4444444444444444,0.7148682950170662,4
"article","Tablet",0,17900,45352.758387406,33,7.393,3,6,10,3.709,0.698706177,62,17850.0,7.645,62,339,19,18,190,1931,41.86,32.18,"17.8 - 17.9 s",0.532258064516129,0.7148682950170662,4
"article","Tablet",0,18000,38508.871645145,25,4.88,1,3,5,2.69,0.740425272,55,17949.0,4.909,55,229,8,20,170,923,42.55,15.38,"17.9 - 18.0 s",0.45454545454545453,0.7148682950170662,4
"article","Tablet",0,18100,43985.883069091,37,4.594,2,3,6,3.061,0.753969123,81,18055.0,5.16,81,335,20,32,140,936,52.46,15.6,"18.0 - 18.1 s",0.4567901234567901,0.7148682950170662,4
"article","Tablet",0,18200,42745.74601744,27,5.407,1,5,8,3.362,0.759573448,58,18147.0,5.879,58,259,15,19,145,1133,44.19,18.88,"18.1 - 18.2 s",0.46551724137931033,0.7148682950170662,4
"article","Tablet",0,18300,40893.588595249,29,4.689,1,2,5,2.468,0.748096484,64,18245.0,4.593,64,249,9,24,172,1073,43.64,17.88,"18.2 - 18.3 s",0.453125,0.7148682950170662,4
"article","Tablet",0,18400,49822.92019141,20,4.6,1,2,4,3.151,0.859551878,66,18355.0,4.545,66,228,12,31,143,988,57.41,16.47,"18.3 - 18.4 s",0.30303030303030304,0.7148682950170662,4
"article","Tablet",0,18500,38375.516182285,29,4.551,2,3,5,3.689,0.748683965,58,18441.5,5.965,58,272,16,16,186,1573,38.1,26.22,"18.4 - 18.5 s",0.5,0.7148682950170662,4
"article","Tablet",0,18600,41056.268169596,35,4.942,2,3,6,4.215,0.730456169,65,18544.0,6.876,65,365,14,15,209,1618,29.41,26.97,"18.5 - 18.6 s",0.5384615384615384,0.7148682950170662,4
"article","Tablet",0,18700,44846.019601647,25,4.4,1,3,6,3.26,0.72491376,50,18646.5,5.46,50,214,7,16,176,1396,37.21,23.27,"18.6 - 18.7 s",0.5,0.7148682950170662,4
"article","Tablet",0,18800,43956.150463785,24,4.75,1,2,7,3.166,0.706881571,42,18738.5,5.88,42,166,7,14,142,977,40.0,16.28,"18.7 - 18.8 s",0.5714285714285714,0.7148682950170662,4
"article","Tablet",0,18900,43241.410819918,20,4.65,2,4,7,3.83,0.799917339,53,18843.0,5.584,53,239,13,21,154,1220,52.5,20.33,"18.8 - 18.9 s",0.37735849056603776,0.7148682950170662,4
"article","Tablet",0,19000,47884.542568215,29,6.482,2,2,7,3.085,0.663674893,47,18947.0,7.085,47,239,15,12,178,1460,37.5,24.33,"18.9 - 19.0 s",0.6170212765957447,0.7148682950170662,4
"article","Tablet",0,19100,50373.866008289,25,5.16,2,3,7,2.428,0.707497428,49,19052.0,5.061,49,208,12,20,159,1046,54.05,17.43,"19.0 - 19.1 s",0.5102040816326531,0.7148682950170662,4
"article","Tablet",0,19200,45576.873706513,19,6.684,2,4,10,2.68,0.750833489,47,19143.0,5.382,47,214,6,18,135,927,43.9,15.45,"19.1 - 19.2 s",0.40425531914893614,0.7148682950170662,4
"article","Tablet",0,19300,52106.504811508,15,6.4,2,3,8,2.875,0.771313775,40,19253.5,5.275,40,163,10,16,189,1789,53.33,29.82,"19.2 - 19.3 s",0.375,0.7148682950170662,4
"article","Tablet",0,19400,41302.197082343,19,5.105,2,4,7,2.708,0.782772583,48,19343.5,4.729,48,190,8,20,121,825,50.0,13.75,"19.3 - 19.4 s",0.3958333333333333,0.7148682950170662,4
"article","Tablet",0,19500,44183.610842103,20,7.25,3,5,10,2.62,0.785023896,58,19444.5,5.12,58,259,11,26,186,1276,55.32,21.27,"19.4 - 19.5 s",0.3448275862068966,0.7148682950170662,4
"article","Tablet",0,19600,49932.077274345,29,4.241,2,3,5,3.49,0.709366226,53,19560.0,5.811,53,248,8,16,165,1209,35.56,20.15,"19.5 - 19.6 s",0.5471698113207547,0.7148682950170662,4
"article","Tablet",0,19700,50675.362861164,19,5.0,1,3,7,3.723,0.809613127,47,19660.0,5.744,47,216,10,14,137,942,37.84,15.7,"19.6 - 19.7 s",0.40425531914893614,0.7148682950170662,4
"article","Tablet",0,19800,47594.229705427,28,4.357,1,2,6,2.654,0.756258054,55,19748.0,4.872,55,209,10,21,156,882,46.67,14.7,"19.7 - 19.8 s",0.509090909090909,0.7148682950170662,4
"article","Tablet",0,19900,59094.467029703,17,7.411,3,4,10,3.439,0.773699268,41,19868.0,6.512,41,212,9,16,154,1141,50.0,19.02,"19.8 - 19.9 s",0.4146341463414634,0.7148682950170662,4
"article","Tablet",0,20000,42109.073683003,16,8.187,2,8,12,3.166,0.7172115,36,19945.0,6.805,36,176,7,13,127,962,44.83,16.03,"19.9 - 20.0 s",0.4444444444444444,0.7148682950170662,4
"homepage","Desktop",0,100,7145.167981692,18237,5.799,2,4,8,8.795,0.690097715,22341,73.0,13.53,22341,271895,8099,115,135,1919,0.81,31.98,"0 - 100 ms",0.8163018665234323,0.28513170498293383,4
"homepage","Desktop",0,200,7392.299747658,22514,5.701,2,4,8,6.888,0.660900574,28073,142.0,11.461,28073,287790,8294,100,123,1489,0.51,24.82,"100 - 200 ms",0.8019805507070851,0.28513170498293383,4
"homepage","Desktop",0,300,7567.695253129,7686,5.807,2,4,8,7.18,0.659988713,9572,246.0,11.843,9572,101929,2780,89,125,1554,1.31,25.9,"200 - 300 ms",0.8029669870455495,0.28513170498293383,4
"homepage","Desktop",0,400,6644.208856061,9668,5.393,2,4,7,6.663,0.672061903,12526,359.0,10.826,12526,124530,2936,269,118,1350,2.81,22.5,"300 - 400 ms",0.7718345840651445,0.28513170498293383,4
"homepage","Desktop",0,500,6340.342120364,17684,5.51,2,4,8,6.439,0.657376434,22695,456.0,10.733,22695,225727,4674,834,117,1331,4.63,22.18,"400 - 500 ms",0.7792024675038555,0.28513170498293383,4
"homepage","Desktop",0,600,6579.344641341,24072,5.493,2,4,8,6.25,0.660737305,31353,553.0,10.468,31353,303391,6179,1865,122,1345,7.41,22.42,"500 - 600 ms",0.767773418811597,0.28513170498293383,4
"homepage","Desktop",0,700,6832.198024791,27207,5.359,2,4,7,5.752,0.661722893,36441,652.0,9.754,36441,326320,6904,3162,122,1292,10.71,21.53,"600 - 700 ms",0.7466040997777229,0.28513170498293383,4
"homepage","Desktop",0,800,7134.299290639,29346,5.314,2,4,7,5.493,0.665059483,40565,751.0,9.338,40565,346118,7499,4408,123,1279,13.33,21.32,"700 - 800 ms",0.7234315296437815,0.28513170498293383,4
"homepage","Desktop",0,900,7519.725736196,31319,5.235,1,3,7,5.254,0.657802116,43209,851.0,9.049,43209,356784,7802,5007,125,1247,14.14,20.78,"800 - 900 ms",0.7248258464671712,0.28513170498293383,4
"homepage","Desktop",0,1000,7612.304820723,31704,5.219,1,3,7,4.89,0.650671595,44273,951.0,8.628,44273,348382,7857,6090,123,1210,16.72,20.17,"0.9 - 1.0 s",0.7161023648724957,0.28513170498293383,4
"homepage","Desktop",0,1100,7964.617162915,30222,5.151,1,3,7,4.596,0.644865756,42658,1050.0,8.245,42658,320057,7463,6508,123,1174,18.49,19.57,"1.0 - 1.1 s",0.7084720333817807,0.28513170498293383,4
"homepage","Desktop",0,1200,8254.1378255,27949,5.071,1,3,7,4.287,0.636031381,39619,1150.0,7.865,39619,283057,6750,6441,123,1133,19.6,18.88,"1.1 - 1.2 s",0.7054443575052374,0.28513170498293383,4
"homepage","Desktop",0,1300,8439.48395067,26032,4.968,1,3,7,4.001,0.627812805,37035,1250.0,7.493,37035,251185,6144,6601,122,1083,21.37,18.05,"1.2 - 1.3 s",0.7029026596462805,0.28513170498293383,4
"homepage","Desktop",0,1400,8924.950419348,23582,4.938,1,3,7,3.802,0.625044951,33982,1350.0,7.229,33982,222394,5337,6426,120,1059,22.43,17.65,"1.3 - 1.4 s",0.693955623565417,0.28513170498293383,4
"homepage","Desktop",0,1500,9304.736414842,21335,4.857,1,3,7,3.596,0.623792268,31160,1449.0,6.922,31160,194634,4914,6387,118,1012,24.34,16.87,"1.4 - 1.5 s",0.6846919127086007,0.28513170498293383,4
"homepage","Desktop",0,1600,9672.137033326,19433,4.841,1,3,6,3.367,0.620013407,28598,1549.0,6.658,28598,171600,4360,6186,115,979,25.52,16.32,"1.5 - 1.6 s",0.6795230435694803,0.28513170498293383,4
"homepage","Desktop",0,1700,10112.067896563,17665,4.819,1,3,6,3.239,0.6197896,26289,1650.0,6.478,26289,153352,3954,6035,114,950,27.02,15.83,"1.6 - 1.7 s",0.6719540492221081,0.28513170498293383,4
"homepage","Desktop",0,1800,10052.87649252,16213,4.801,1,3,6,3.077,0.614763895,24178,1749.0,6.296,24178,137198,3510,5668,112,934,27.42,15.57,"1.7 - 1.8 s",0.6705682852179667,0.28513170498293383,4
"homepage","Desktop",0,1900,10534.53612159,14824,4.712,1,3,6,3.066,0.618301279,22261,1850.0,6.204,22261,124140,3240,5218,111,914,27.43,15.23,"1.8 - 1.9 s",0.6659179731368762,0.28513170498293383,4
"homepage","Desktop",0,2000,10877.13983681,13695,4.708,1,3,6,2.907,0.617426464,20709,1950.0,6.021,20709,111931,3059,5149,111,883,29.17,14.72,"1.9 - 2.0 s",0.6613066782558308,0.28513170498293383,4
"homepage","Desktop",0,2100,11347.107845716,12383,4.615,1,3,6,2.864,0.621605437,18948,2050.0,5.881,18948,99823,2755,4806,110,870,29.68,14.5,"2.0 - 2.1 s",0.6535254380409542,0.28513170498293383,4
"homepage","Desktop",0,2200,11564.612110183,11324,4.745,1,3,6,2.808,0.625457299,17602,2150.0,5.86,17602,92463,2549,4741,107,841,31.5,14.02,"2.1 - 2.2 s",0.6433359845472105,0.28513170498293383,4
"homepage","Desktop",0,2300,11653.837042453,10734,4.816,1,3,6,2.804,0.618323625,16516,2249.0,5.934,16516,88065,2488,4272,108,863,30.45,14.38,"2.2 - 2.3 s",0.6499152337127634,0.28513170498293383,4
"homepage","Desktop",0,2400,11862.721741508,9879,4.726,1,3,6,2.751,0.618973552,15214,2350.0,5.82,15214,79220,2219,4002,109,852,30.8,14.2,"2.3 - 2.4 s",0.6493361377678454,0.28513170498293383,4
"homepage","Desktop",0,2500,11675.729205601,9334,4.629,1,3,6,2.704,0.620653059,14502,2449.0,5.684,14502,73977,2095,3900,108,822,31.43,13.7,"2.4 - 2.5 s",0.6436353606399118,0.28513170498293383,4
"homepage","Desktop",0,2600,12058.297843353,9057,4.652,1,3,6,2.671,0.620571641,14026,2550.0,5.676,14026,71230,2064,3796,108,834,31.73,13.9,"2.5 - 2.6 s",0.6457293597604449,0.28513170498293383,4
"homepage","Desktop",0,2700,12081.986403506,8518,4.648,1,3,6,2.604,0.621982215,13324,2650.0,5.576,13324,66479,1935,3683,105,801,32.34,13.35,"2.6 - 2.7 s",0.639297508255779,0.28513170498293383,4
"homepage","Desktop",0,2800,11994.246878875,8121,4.761,1,3,6,2.612,0.611921253,12494,2749.0,5.707,12494,63864,1871,3329,105,812,31.34,13.53,"2.7 - 2.8 s",0.649991996158156,0.28513170498293383,4
"homepage","Desktop",0,2900,12549.503461245,7759,4.805,1,3,6,2.676,0.611100452,11890,2850.0,5.812,11890,61557,1844,3173,103,816,31.58,13.6,"2.8 - 2.9 s",0.652565180824222,0.28513170498293383,4
"homepage","Desktop",0,3000,12483.374495014,7329,4.757,1,3,6,2.552,0.605724346,11259,2950.0,5.649,11259,56585,1728,2937,104,791,30.82,13.18,"2.9 - 3.0 s",0.6509459099387157,0.28513170498293383,4
"homepage","Desktop",0,3100,12158.047341989,6971,4.732,1,3,6,2.615,0.611698644,10742,3049.0,5.686,10742,54369,1625,2798,103,763,30.69,12.72,"3.0 - 3.1 s",0.6489480543660399,0.28513170498293383,4
"homepage","Desktop",0,3200,12504.545083219,6635,4.705,1,3,6,2.58,0.607423638,10190,3150.0,5.644,10190,50781,1612,2628,101,763,30.64,12.72,"3.1 - 3.2 s",0.6511285574092247,0.28513170498293383,4
